   14.2679491924    6.7320508076   35.0000000000
   17.7320508076    4.7320508076   35.0000000000
   17.5980762114    2.5000000000   35.0000000000
   15.7320508076    1.2679491924   35.0000000000
   12.2679491924    3.2679491924   35.0000000000
   12.4019237886    5.5000000000   35.0000000000

   17.7320508076    4.7320508076   35.0000000000
   17.7320508076    4.7320508076   39.0000000000
   17.5980762114    2.5000000000   39.0000000000
   17.5980762114    2.5000000000   35.0000000000

   17.5980762114    2.5000000000   35.0000000000
   15.7320508076    1.2679491924   35.0000000000
   15.7320508076    1.2679491924   39.0000000000
   17.5980762114    2.5000000000   39.0000000000

   15.7320508076    1.2679491924   35.0000000000
   12.2679491924    3.2679491924   35.0000000000
   12.2679491924    3.2679491924   39.0000000000
   15.7320508076    1.2679491924   39.0000000000

   12.2679491924    3.2679491924   35.0000000000
   12.4019237886    5.5000000000   35.0000000000
   12.4019237886    5.5000000000   39.0000000000
   12.2679491924    3.2679491924   39.0000000000

   12.4019237886    5.5000000000   35.0000000000
   14.2679491924    6.7320508076   35.0000000000
   14.2679491924    6.7320508076   39.0000000000
   12.4019237886    5.5000000000   39.0000000000

   14.2679491924    6.7320508076   35.0000000000
   17.7320508076    4.7320508076   35.0000000000
   17.7320508076    4.7320508076   39.0000000000
   14.2679491924    6.7320508076   39.0000000000

   12.4019237886    5.5000000000   39.0000000000
   12.2679491924    3.2679491924   39.0000000000
   15.7320508076    1.2679491924   39.0000000000
   17.5980762114    2.5000000000   39.0000000000
   17.7320508076    4.7320508076   39.0000000000
   14.2679491924    6.7320508076   39.0000000000

