   27.7320508076    3.2679491924   35.0000000000
   24.2679491924    1.2679491924   35.0000000000
   22.4019237886    2.5000000000   35.0000000000
   22.2679491924    4.7320508076   35.0000000000
   25.7320508076    6.7320508076   35.0000000000
   27.5980762114    5.5000000000   35.0000000000

   24.2679491924    1.2679491924   35.0000000000
   24.2679491924    1.2679491924   39.0000000000
   22.4019237886    2.5000000000   39.0000000000
   22.4019237886    2.5000000000   35.0000000000

   22.4019237886    2.5000000000   35.0000000000
   22.2679491924    4.7320508076   35.0000000000
   22.2679491924    4.7320508076   39.0000000000
   22.4019237886    2.5000000000   39.0000000000

   22.2679491924    4.7320508076   35.0000000000
   25.7320508076    6.7320508076   35.0000000000
   25.7320508076    6.7320508076   39.0000000000
   22.2679491924    4.7320508076   39.0000000000

   25.7320508076    6.7320508076   35.0000000000
   27.5980762114    5.5000000000   35.0000000000
   27.5980762114    5.5000000000   39.0000000000
   25.7320508076    6.7320508076   39.0000000000

   27.5980762114    5.5000000000   35.0000000000
   27.7320508076    3.2679491924   35.0000000000
   27.7320508076    3.2679491924   39.0000000000
   27.5980762114    5.5000000000   39.0000000000

   27.7320508076    3.2679491924   35.0000000000
   24.2679491924    1.2679491924   35.0000000000
   24.2679491924    1.2679491924   39.0000000000
   27.7320508076    3.2679491924   39.0000000000

   27.5980762114    5.5000000000   39.0000000000
   25.7320508076    6.7320508076   39.0000000000
   22.2679491924    4.7320508076   39.0000000000
   22.4019237886    2.5000000000   39.0000000000
   24.2679491924    1.2679491924   39.0000000000
   27.7320508076    3.2679491924   39.0000000000

