   24.2679491924   16.7320508076   35.0000000000
   27.7320508076   14.7320508076   35.0000000000
   27.5980762114   12.5000000000   35.0000000000
   25.7320508076   11.2679491924   35.0000000000
   22.2679491924   13.2679491924   35.0000000000
   22.4019237886   15.5000000000   35.0000000000

   27.7320508076   14.7320508076   35.0000000000
   27.7320508076   14.7320508076   39.0000000000
   27.5980762114   12.5000000000   39.0000000000
   27.5980762114   12.5000000000   35.0000000000

   27.5980762114   12.5000000000   35.0000000000
   25.7320508076   11.2679491924   35.0000000000
   25.7320508076   11.2679491924   39.0000000000
   27.5980762114   12.5000000000   39.0000000000

   25.7320508076   11.2679491924   35.0000000000
   22.2679491924   13.2679491924   35.0000000000
   22.2679491924   13.2679491924   39.0000000000
   25.7320508076   11.2679491924   39.0000000000

   22.2679491924   13.2679491924   35.0000000000
   22.4019237886   15.5000000000   35.0000000000
   22.4019237886   15.5000000000   39.0000000000
   22.2679491924   13.2679491924   39.0000000000

   22.4019237886   15.5000000000   35.0000000000
   24.2679491924   16.7320508076   35.0000000000
   24.2679491924   16.7320508076   39.0000000000
   22.4019237886   15.5000000000   39.0000000000

   24.2679491924   16.7320508076   35.0000000000
   27.7320508076   14.7320508076   35.0000000000
   27.7320508076   14.7320508076   39.0000000000
   24.2679491924   16.7320508076   39.0000000000

   22.4019237886   15.5000000000   39.0000000000
   22.2679491924   13.2679491924   39.0000000000
   25.7320508076   11.2679491924   39.0000000000
   27.5980762114   12.5000000000   39.0000000000
   27.7320508076   14.7320508076   39.0000000000
   24.2679491924   16.7320508076   39.0000000000

