   18.0000000000    2.0000000000   -7.0000000000
   18.0000000000   -2.0000000000   -7.0000000000
   22.0000000000   -2.0000000000   -7.0000000000
   22.0000000000    2.0000000000   -7.0000000000
#

   22.0000000000    2.0000000000   -7.0000000000
   22.0000000000    2.0000000000    5.0000000000
   18.0000000000    2.0000000000    5.0000000000
   18.0000000000    2.0000000000   -7.0000000000
#

   22.0000000000   -2.0000000000   -7.0000000000
   22.0000000000    2.0000000000   -7.0000000000
   22.0000000000    2.0000000000    5.0000000000
   22.0000000000   -2.0000000000    5.0000000000
#

   18.0000000000   -2.0000000000   -7.0000000000
   22.0000000000   -2.0000000000   -7.0000000000
   22.0000000000   -2.0000000000    5.0000000000
   18.0000000000   -2.0000000000    5.0000000000
#

   18.0000000000    2.0000000000   -7.0000000000
   18.0000000000   -2.0000000000   -7.0000000000
   18.0000000000   -2.0000000000    5.0000000000
   18.0000000000    2.0000000000    5.0000000000
#

   18.0000000000    2.0000000000    5.0000000000
   18.0000000000   -2.0000000000    5.0000000000
   22.0000000000   -2.0000000000    5.0000000000
   22.0000000000    2.0000000000    5.0000000000
#

